Row ID,Order Date
1498,04/09/2017
1499,17/10/2016
1500,12/11/2017
1501,12/11/2017
1502,12/11/2017
1503,24/11/2016
1504,24/11/2016
1505,01/08/2015
1506,01/08/2015
1507,24/12/2017
1508,17/09/2016
1509,10/12/2017
1510,12/09/2017
1511,24/06/2017
1512,24/06/2017
1513,18/08/2017
1514,18/08/2017
1515,18/08/2017
1516,11/12/2017
1517,10/12/2017
1518,03/02/2014
1519,03/02/2014
1520,11/02/2017
1521,16/04/2017
1522,06/12/2015
1523,06/12/2015
1524,06/12/2015
1525,06/12/2015
1526,06/12/2015
1527,22/07/2016
1528,22/07/2016
1529,07/11/2015
1530,07/11/2015
1531,26/03/2015
1532,31/08/2017
1533,31/08/2017
1534,04/12/2016
1535,10/02/2017
1536,29/10/2016
1537,29/10/2016
1538,15/09/2017
1539,15/09/2017
1540,15/09/2017
1541,15/09/2017
1542,11/03/2014
1543,11/03/2014
1544,04/02/2014
1545,04/02/2014
1546,31/12/2014
1547,23/11/2015
1548,23/11/2015
1549,23/11/2015
1550,06/07/2014
1551,13/11/2017
1552,17/06/2016
1553,03/05/2014
1554,16/10/2017
1555,06/02/2015
1556,04/09/2017
1557,09/05/2016
1558,09/05/2016
1559,16/03/2015
1560,09/04/2016
1561,04/04/2014
1562,05/09/2017
1563,30/06/2017
1564,09/11/2015
1565,04/03/2014
1566,19/03/2015
1567,29/11/2015
1568,29/11/2015
1569,11/06/2017
1570,26/11/2017
1571,23/11/2014
1572,23/11/2014
1573,23/11/2014
1574,23/11/2014
1575,15/12/2014
1576,15/12/2014
1577,22/04/2016
1578,23/05/2016
1579,27/02/2016
1580,09/08/2015
1581,09/08/2015
1582,09/08/2015
1583,09/08/2015
1584,09/08/2015
1585,09/08/2015
1586,09/08/2015
1587,09/08/2015
1588,09/08/2015
1589,09/08/2015
1590,12/05/2016
1591,15/04/2016
1592,15/04/2016
1593,23/06/2015
1594,19/10/2014
1595,24/03/2015
1596,08/05/2017
1597,16/10/2017
1598,19/11/2017
1599,19/11/2017
1600,19/11/2017
1601,19/11/2017
1602,08/05/2016
1603,11/12/2016
1604,30/11/2017
1605,19/04/2016
1606,19/04/2016
1607,19/04/2016
1608,19/04/2016
1609,19/04/2016
1610,19/04/2016
1611,26/05/2014
1612,26/05/2014
1613,26/05/2014
1614,21/12/2017
1615,15/03/2016
1616,10/08/2015
1617,10/08/2015
1618,10/08/2015
1619,10/09/2016
1620,10/09/2016
1621,08/07/2017
1622,08/07/2017
1623,08/07/2017
1624,08/07/2017
1625,19/12/2015
1626,19/12/2015
1627,16/11/2015
1628,24/09/2015
1629,21/06/2017
1630,21/06/2017
1631,08/05/2016
1632,08/05/2016
1633,08/05/2016
1634,08/05/2016
1635,08/05/2016
1636,26/11/2014
1637,26/11/2014
1638,26/11/2014
1639,26/05/2016
1640,26/05/2016
1641,26/05/2016
1642,26/05/2016
1643,29/11/2014
1644,19/03/2015
1645,19/03/2015
1646,19/03/2015
1647,01/11/2015
1648,01/11/2015
1649,26/09/2015
1650,26/09/2015
1651,29/08/2014
1652,29/08/2014
1653,18/11/2017
1654,18/11/2017
1655,18/11/2017
1656,18/11/2017
1657,18/11/2017
1658,12/05/2014
1659,20/01/2017
1660,30/10/2017
1661,30/10/2017
1662,30/04/2017
1663,30/04/2017
1664,24/11/2016
1665,24/11/2016
1666,24/11/2016
1667,24/11/2016
1668,24/11/2016
1669,24/11/2016
1670,10/01/2015
1671,19/10/2017
1672,22/03/2016
1673,03/07/2017
1674,11/12/2015
1675,17/09/2015
1676,17/09/2015
1677,18/05/2016
1678,18/05/2016
1679,07/09/2014
1680,07/09/2014
1681,07/09/2014
1682,07/09/2014
1683,29/09/2016
1684,07/11/2016
1685,24/04/2017
1686,24/04/2017
1687,24/04/2017
1688,10/12/2017
1689,10/12/2017
1690,16/08/2014
1691,09/12/2017
1692,09/12/2017
1693,14/03/2016
1694,26/06/2016
1695,25/09/2015
1696,25/09/2015
1697,25/09/2015
1698,27/12/2015
1699,27/12/2015
1700,03/06/2014
1701,13/07/2015
1702,13/07/2015
1703,13/07/2015
1704,02/02/2014
1705,08/03/2016
1706,22/11/2015
1707,30/10/2017
1708,30/10/2017
1709,30/10/2017
1710,30/10/2017
1711,30/10/2017
1712,30/10/2017
1713,30/01/2015
1714,08/09/2017
1715,07/10/2017
1716,30/04/2016
1717,19/05/2016
1718,19/05/2016
1719,19/05/2016
1720,19/05/2016
1721,19/05/2016
1722,20/12/2015
1723,20/12/2015
1724,20/12/2015
1725,19/12/2015
1726,19/12/2015
1727,19/12/2015
1728,29/04/2017
1729,07/02/2016
1730,07/02/2016
1731,28/09/2014
1732,28/09/2014
1733,10/07/2016
1734,10/07/2016
1735,29/07/2017
1736,29/07/2017
1737,29/07/2017
1738,03/09/2015
1739,03/09/2015
1740,03/09/2015
1741,09/08/2014
1742,30/10/2017
1743,30/10/2017
1744,30/10/2017
1745,30/10/2017
1746,06/06/2014
1747,13/08/2016
1748,13/08/2016
1749,25/04/2014
1750,25/04/2014
1751,22/11/2015
1752,14/10/2017
1753,02/12/2017
1754,02/12/2017
1755,02/12/2017
1756,08/12/2015
1757,08/12/2015
1758,13/07/2015
1759,11/05/2014
1760,05/01/2014
1761,05/09/2015
1762,05/09/2015
1763,05/09/2015
1764,04/08/2016
1765,04/08/2016
1766,04/08/2016
1767,04/08/2016
1768,22/03/2014
1769,22/03/2014
1770,02/03/2017
1771,02/03/2017
1772,27/11/2016
1773,27/11/2016
1774,28/04/2014
1775,28/04/2014
1776,28/04/2014
1777,28/04/2014
1778,24/11/2015
1779,24/11/2015
1780,11/11/2016
1781,11/11/2016
1782,09/07/2015
1783,09/07/2015
1784,22/09/2017
1785,22/09/2017
1786,22/09/2017
1787,22/09/2017
1788,15/02/2015
1789,15/02/2015
1790,15/02/2015
1791,30/09/2014
1792,01/12/2014
1793,01/12/2014
1794,08/12/2014
1795,05/09/2016
1796,27/08/2017
1797,27/08/2017
1798,27/08/2017
1799,07/07/2016
1800,08/08/2016
1801,08/08/2016
1802,13/11/2016
1803,22/09/2017
1804,22/09/2017
1805,22/09/2017
1806,25/12/2016
1807,25/12/2016
1808,25/12/2016
1809,11/02/2016
1810,23/10/2016
1811,23/10/2016
1812,09/06/2014
1813,20/11/2017
1814,20/11/2017
1815,14/09/2015
1816,04/06/2015
1817,04/06/2015
1818,13/12/2015
1819,25/05/2014
1820,25/05/2014
1821,16/02/2016
1822,16/02/2016
1823,16/02/2016
1824,16/02/2016
1825,22/12/2016
1826,22/12/2016
1827,22/12/2016
1828,08/02/2016
1829,13/07/2015
1830,18/05/2014
1831,21/10/2017
1832,21/10/2017
1833,05/11/2015
1834,01/08/2017
1835,01/08/2017
1836,21/06/2014
1837,19/02/2017
1838,01/08/2014
1839,01/08/2014
1840,01/08/2014
1841,01/08/2014
1842,18/07/2016
1843,09/02/2015
1844,09/02/2015
1845,29/07/2017
1846,12/01/2017
1847,12/01/2017
1848,10/09/2017
1849,10/09/2017
1850,20/07/2015
1851,20/07/2015
1852,20/07/2015
1853,20/07/2015
1854,20/07/2015
1855,20/07/2015
1856,13/06/2014
1857,12/05/2017
1858,12/05/2017
1859,03/09/2015
1860,03/09/2015
1861,26/03/2017
1862,26/03/2017
1863,12/11/2014
1864,13/10/2016
1865,13/10/2016
1866,12/11/2017
1867,15/04/2017
1868,25/06/2015
1869,25/06/2015
1870,26/08/2016
1871,21/07/2014
1872,21/07/2014
1873,21/07/2014
1874,21/11/2017
1875,04/06/2014
1876,10/03/2016
1877,25/03/2017
1878,29/12/2017
1879,29/12/2017
1880,28/03/2017
1881,05/03/2015
1882,05/03/2015
1883,05/03/2015
1884,13/11/2016
1885,19/01/2017
1886,22/04/2016
1887,13/05/2014
1888,13/05/2014
1889,21/10/2014
1890,21/10/2014
1891,14/03/2014
1892,14/03/2014
1893,22/12/2017
1894,24/11/2016
1895,02/12/2017
1896,31/12/2015
1897,03/10/2017
1898,29/08/2014
1899,29/08/2014
1900,29/08/2014
1901,29/06/2016
1902,20/08/2016
1903,21/10/2017
1904,21/10/2017
1905,21/10/2017
1906,21/10/2017
1907,17/05/2016
1908,17/05/2016
1909,03/02/2015
1910,18/12/2017
1911,15/11/2016
1912,03/07/2017
1913,03/07/2017
1914,15/01/2014
1915,30/04/2017
1916,30/04/2017
1917,30/04/2017
1918,08/11/2015
1919,30/10/2015
1920,17/08/2017
1921,17/08/2017
1922,03/10/2015
1923,08/07/2016
1924,08/07/2016
1925,05/12/2017
1926,09/03/2017
1927,09/06/2016
1928,28/11/2017
1929,16/03/2017
1930,16/03/2017
1931,16/03/2017
1932,27/11/2016
1933,06/08/2017
1934,06/08/2017
1935,27/11/2017
1936,27/11/2017
1937,25/05/2015
1938,08/07/2016
1939,08/07/2016
1940,08/07/2016
1941,08/07/2016
1942,29/08/2017
1943,29/08/2017
1944,29/08/2017
1945,20/06/2016
1946,20/06/2016
1947,02/09/2017
1948,02/09/2017
1949,02/09/2017
1950,02/09/2017
1951,02/09/2017
1952,02/09/2017
1953,02/09/2017
1954,02/09/2017
1955,02/09/2017
1956,02/09/2017
1957,02/09/2017
1958,02/09/2017
1959,10/09/2017
1960,10/09/2017
1961,10/09/2017
1962,10/09/2017
1963,10/09/2017
1964,10/09/2017
1965,10/09/2017
1966,10/09/2017
1967,21/12/2017
1968,21/12/2017
1969,21/12/2017
1970,23/09/2017
1971,06/05/2017
1972,06/05/2017
1973,14/12/2014
1974,14/12/2014
1975,14/12/2014
1976,18/10/2014
1977,18/10/2014
1978,18/10/2014
1979,08/05/2015
1980,14/04/2016
1981,14/04/2016
1982,14/12/2015
1983,03/12/2014
1984,25/11/2014
1985,25/11/2014
1986,25/11/2014
1987,25/07/2016
1988,09/11/2015
1989,09/11/2015
1990,09/11/2015
1991,09/11/2015
1992,24/02/2017
1993,25/06/2017
1994,25/06/2017
1995,25/06/2017
1996,02/12/2017
1997,02/12/2017
1998,06/02/2014
1999,06/02/2014
2000,06/02/2014
2001,11/04/2017
2002,11/04/2017
2003,25/12/2017
2004,25/12/2017
2005,11/04/2017
2006,31/12/2014
2007,31/12/2014
2008,03/08/2017
2009,15/11/2014
2010,15/11/2014
2011,15/11/2014
2012,11/12/2015
2013,11/12/2015
2014,18/09/2016
2015,18/09/2016
2016,18/09/2016
2017,19/03/2015
2018,19/03/2015
2019,19/03/2015
2020,19/03/2015
2021,19/09/2016
2022,19/09/2016
2023,19/09/2016
2024,19/09/2016
2025,20/08/2017
2026,13/03/2015
2027,08/09/2016
2028,08/09/2016
2029,26/11/2015
2030,26/11/2015
2031,26/11/2015
2032,26/11/2015
2033,09/12/2016
2034,09/12/2016
2035,25/09/2017
2036,25/09/2017
2037,23/01/2015
2038,23/01/2015
2039,18/06/2015
2040,18/06/2015
2041,18/06/2015
2042,18/06/2015
2043,02/10/2015
2044,18/11/2017
2045,17/08/2014
2046,17/07/2016
2047,17/07/2016
2048,17/07/2016
2049,11/07/2015
2050,11/07/2015
2051,11/07/2015
2052,11/07/2015
2053,11/07/2015
2054,11/07/2015
2055,01/12/2016
2056,22/12/2017
2057,22/12/2017
2058,22/12/2017
2059,22/12/2017
2060,31/10/2014
2061,31/10/2014
2062,31/10/2014
2063,31/10/2014
2064,31/10/2014
2065,31/10/2014
2066,31/10/2014
2067,31/10/2014
2068,31/10/2014
2069,13/04/2015
2070,13/04/2015
2071,21/07/2016
2072,20/11/2017
2073,26/11/2016
2074,07/11/2017
2075,07/11/2017
2076,01/12/2014
2077,12/09/2017
2078,12/09/2017
2079,12/09/2017
2080,24/12/2015
2081,24/12/2015
2082,24/12/2015
2083,23/02/2017
2084,23/11/2014
2085,23/06/2016
2086,23/06/2016
2087,23/06/2016
2088,23/06/2016
2089,23/06/2016
2090,26/10/2015
2091,15/07/2017
2092,15/07/2017
2093,17/11/2014
2094,13/04/2015
2095,25/11/2015
2096,15/05/2016
2097,15/05/2016
2098,15/05/2016
2099,07/09/2017
2100,07/09/2017
2101,10/03/2014
2102,10/03/2014
2103,18/07/2014
2104,24/03/2017
2105,24/03/2017
2106,30/09/2014
2107,26/09/2014
2108,31/10/2015
2109,31/10/2015
2110,31/10/2015
2111,31/10/2015
2112,31/10/2015
2113,31/10/2015
2114,31/10/2015
2115,31/10/2015
2116,31/10/2015
2117,12/10/2015
2118,19/09/2016
2119,13/04/2017
2120,13/04/2017
2121,07/01/2017
2122,09/11/2017
2123,22/09/2017
2124,22/09/2017
2125,01/12/2017
2126,01/12/2017
2127,23/06/2014
2128,04/10/2015
2129,04/10/2015
2130,20/05/2014
2131,20/05/2014
2132,20/05/2014
2133,20/11/2015
2134,30/11/2015
2135,30/11/2015
2136,30/11/2015
2137,31/12/2015
2138,31/12/2015
2139,16/11/2017
2140,06/06/2014
2141,06/06/2014
2142,06/06/2014
2143,01/09/2016
2144,01/09/2016
2145,01/09/2016
2146,25/06/2016
2147,25/06/2016
2148,25/06/2016
2149,12/12/2014
2150,31/03/2017
2151,19/11/2017
2152,24/11/2014
2153,22/11/2015
2154,14/07/2016
2155,30/04/2016
2156,25/07/2016
2157,22/06/2014
2158,22/06/2014
2159,21/10/2017
2160,03/09/2016
2161,14/05/2016
2162,07/01/2016
2163,13/03/2017
2164,13/10/2016
2165,13/10/2016
2166,13/10/2016
2167,13/10/2016
2168,13/10/2016
2169,27/01/2017
2170,27/01/2017
2171,27/01/2017
2172,19/11/2017
2173,01/08/2014
2174,30/07/2016
2175,30/07/2015
2176,15/10/2016
2177,15/10/2016
2178,15/10/2016
2179,15/10/2016
2180,07/05/2016
2181,07/05/2016
2182,07/05/2016
2183,07/05/2016
2184,07/05/2016
2185,07/05/2016
2186,01/08/2017
2187,14/07/2016
2188,10/08/2017
2189,10/08/2017
2190,10/08/2017
2191,25/06/2016
2192,10/12/2016
2193,10/12/2016
2194,10/12/2016
2195,10/12/2016
2196,10/12/2016
2197,01/12/2016
2198,28/11/2014
2199,28/03/2015
2200,28/03/2015
2201,01/06/2014
2202,01/06/2014
2203,06/09/2015
2204,06/09/2015
2205,29/06/2015
2206,10/09/2016
2207,14/07/2014
2208,14/07/2014
2209,22/08/2015
2210,14/11/2014
2211,14/11/2014
2212,27/11/2016
2213,21/11/2017
2214,01/10/2017
2215,01/10/2017
2216,01/10/2017
2217,01/10/2017
2218,20/09/2014
2219,28/07/2017
2220,28/07/2017
2221,28/07/2017
2222,06/12/2015
2223,06/12/2015
2224,06/12/2015
2225,31/07/2017
2226,19/03/2016
2227,29/07/2017
2228,29/07/2017
2229,01/10/2016
2230,31/03/2014
2231,31/03/2014
2232,26/06/2017
2233,09/07/2017
2234,14/12/2015
2235,05/12/2017
2236,15/09/2015
2237,15/09/2015
2238,15/07/2016
2239,20/04/2017
2240,15/11/2016
2241,15/11/2016
2242,26/11/2016
2243,21/11/2017
2244,21/11/2017
2245,21/11/2017
2246,21/11/2017
2247,21/11/2017
2248,15/02/2015
2249,15/02/2015
2250,15/02/2015
2251,15/02/2015
2252,15/02/2015
2253,15/04/2016
2254,28/09/2015
2255,28/09/2015
2256,17/09/2016
2257,17/09/2016
2258,16/06/2017
2259,16/06/2017
2260,08/11/2015
2261,08/11/2015
2262,18/12/2015
2263,06/02/2017
2264,14/11/2016
2265,14/11/2016
2266,14/11/2016
2267,12/10/2017
2268,17/09/2017
2269,20/12/2017
2270,20/12/2017
2271,02/12/2017
2272,21/09/2015
2273,06/03/2015
2274,06/03/2015
2275,03/10/2014
2276,03/10/2014
2277,27/06/2014
2278,27/06/2014
2279,27/06/2014
2280,30/10/2017
2281,30/10/2017
2282,30/10/2017
2283,03/09/2016
2284,05/03/2015
2285,05/03/2015
2286,05/05/2016
2287,17/11/2017
2288,01/06/2017
2289,10/06/2017
2290,08/01/2017
2291,20/04/2015
2292,20/04/2015
2293,20/04/2015
2294,01/11/2015
2295,23/12/2017
2296,01/11/2015
2297,01/11/2015
2298,01/11/2015
2299,01/11/2015
2300,01/11/2015
2301,14/11/2014
2302,14/11/2014
2303,17/01/2016
2304,17/09/2017
2305,17/09/2017
2306,23/12/2016
2307,06/08/2015
2308,05/11/2017
2309,11/06/2017
2310,11/06/2017
2311,11/06/2017
2312,11/06/2017
2313,11/06/2017
2314,20/07/2017
2315,20/07/2017
2316,20/07/2017
2317,20/07/2017
2318,20/07/2017
2319,20/07/2017
2320,23/12/2015
2321,20/03/2017
2322,31/12/2015
2323,31/12/2015
2324,31/12/2015
2325,31/12/2015
2326,15/09/2015
2327,15/09/2015
2328,15/09/2015
2329,23/09/2017
2330,25/12/2015
2331,24/09/2016
2332,24/09/2016
2333,21/03/2017
2334,21/03/2017
2335,30/09/2014
2336,10/12/2017
2337,10/12/2017
2338,23/08/2014
2339,23/08/2014
2340,19/08/2014
2341,10/11/2016
2342,31/12/2014
2343,31/12/2014
2344,26/07/2014
2345,22/02/2016
2346,13/03/2016
2347,13/03/2016
2348,13/03/2016
2349,02/12/2017
2350,02/12/2017
2351,02/12/2017
2352,02/12/2017
2353,02/12/2017
2354,31/08/2015
2355,31/08/2015
2356,31/08/2015
2357,31/08/2015
2358,17/03/2014
2359,17/03/2014
2360,17/03/2014
2361,17/03/2014
2362,17/03/2014
2363,16/04/2017
2364,13/03/2016
2365,13/03/2016
2366,13/03/2016
2367,24/11/2014
2368,10/02/2017
2369,23/09/2016
2370,23/09/2016
2371,07/07/2017
2372,07/07/2016
2373,07/07/2016
2374,07/07/2016
2375,07/07/2016
2376,24/01/2017
2377,19/08/2014
2378,19/08/2014
2379,06/12/2015
2380,06/05/2016
2381,06/05/2016
2382,06/05/2016
2383,25/03/2017
2384,25/03/2017
2385,25/03/2017
2386,25/03/2017
2387,25/03/2017
2388,12/12/2015
2389,12/12/2015
2390,06/12/2015
2391,06/12/2015
2392,06/12/2015
2393,06/12/2015
2394,17/03/2016
2395,14/11/2015
2396,14/11/2015
2397,14/11/2015
2398,14/08/2017
2399,14/08/2017
2400,09/09/2017
2401,09/09/2017
2402,01/04/2017
2403,01/04/2017
2404,27/09/2016
2405,07/10/2017
2406,07/10/2017
2407,07/10/2017
2408,20/01/2017
2409,20/01/2017
2410,23/03/2017
2411,01/08/2014
2412,07/06/2015
2413,12/11/2014
2414,12/11/2014
2415,29/12/2016
2416,06/07/2015
2417,12/10/2017
2418,12/10/2017
2419,21/05/2016
2420,09/11/2017
2421,09/11/2017
2422,18/04/2016
2423,18/04/2016
2424,25/12/2017
2425,25/12/2017
2426,25/12/2017
2427,25/12/2017
2428,11/06/2016
2429,11/06/2016
2430,11/06/2016
2431,13/05/2017
2432,28/12/2017
2433,25/03/2014
2434,28/05/2017
2435,14/11/2015
2436,14/11/2015
2437,03/07/2017
2438,18/11/2014
2439,18/11/2014
2440,17/07/2017
2441,22/05/2016
2442,22/05/2016
2443,22/05/2016
2444,22/05/2016
2445,22/05/2016
2446,22/05/2016
2447,25/09/2015
2448,31/10/2016
2449,14/09/2015
2450,05/11/2016
2451,17/03/2017
2452,17/03/2017
2453,17/03/2017
2454,17/03/2017
2455,17/03/2017
2456,17/03/2017
2457,17/03/2017
2458,17/03/2017
2459,17/03/2017
2460,15/08/2017
2461,11/07/2015
2462,11/07/2015
2463,03/12/2017
2464,03/12/2017
2465,03/12/2017
2466,03/12/2017
2467,04/05/2017
2468,04/05/2017
2469,04/05/2017
2470,04/05/2017
2471,22/01/2016
2472,22/01/2016
2473,22/01/2016
2474,03/11/2016
2475,03/11/2016
2476,03/11/2016
2477,03/11/2016
2478,04/09/2017
2479,13/09/2014
2480,19/06/2017
2481,19/06/2017
2482,24/12/2017
2483,28/08/2017
2484,28/08/2017
2485,28/08/2017
2486,28/08/2017
2487,02/01/2015
2488,02/01/2015
2489,02/01/2015
2490,09/10/2015
2491,09/10/2015
2492,13/12/2014
2493,19/11/2014
2494,10/09/2016
2495,10/09/2016
2496,16/06/2014
2497,26/09/2015
2498,26/09/2015
2499,19/05/2016
2500,22/06/2017
2501,17/06/2017
2502,17/06/2017
2503,17/06/2017
2504,14/11/2016
2505,25/07/2014
2506,25/07/2014
2507,25/07/2014
2508,02/07/2015
2509,02/03/2017
2510,02/03/2017
2511,18/11/2016
2512,18/04/2015
2513,02/12/2017
2514,11/11/2016
2515,11/11/2016
2516,05/09/2014
2517,15/11/2014
2518,02/05/2017
2519,15/10/2016
2520,15/10/2016
2521,15/10/2016
2522,15/10/2016
2523,15/10/2016
2524,15/10/2016
2525,06/04/2015
2526,06/04/2015
2527,06/04/2015
2528,06/04/2015
2529,06/04/2015
2530,24/10/2014
2531,17/08/2014
2532,17/08/2014
2533,17/08/2014
2534,17/08/2014
2535,15/08/2017
2536,06/09/2015
2537,27/01/2015
2538,27/01/2015
2539,27/01/2015
2540,16/07/2015
2541,16/07/2015
2542,30/04/2016
2543,26/09/2014
2544,08/09/2016
2545,08/09/2016
2546,16/04/2017
2547,16/04/2017
2548,16/08/2015
2549,16/08/2015
2550,16/08/2015
2551,16/08/2015
2552,19/11/2017
2553,19/11/2017
2554,14/09/2016
2555,15/08/2016
2556,26/09/2015
2557,08/10/2016
2558,24/03/2015
2559,31/05/2015
2560,31/05/2015
2561,31/05/2015
2562,25/12/2015
2563,25/12/2015
2564,17/03/2015
2565,17/03/2015
2566,21/12/2017
2567,01/11/2017
2568,01/11/2017
2569,07/09/2017
2570,27/12/2017
2571,27/12/2017
2572,16/07/2017
2573,12/08/2016
2574,09/07/2017
2575,22/11/2014
2576,22/11/2014
2577,22/11/2014
2578,22/11/2014
2579,26/01/2014
2580,26/01/2014
2581,26/01/2014
2582,26/01/2014
2583,26/01/2014
2584,26/01/2014
2585,26/01/2014
2586,03/11/2015
2587,30/06/2017
2588,30/06/2017
2589,05/05/2016
2590,05/05/2016
2591,08/09/2016
2592,08/09/2016
2593,24/11/2017
2594,24/11/2017
2595,13/05/2017
2596,13/05/2017
2597,13/05/2017
2598,13/05/2017
2599,13/05/2017
2600,23/04/2017
2601,23/04/2017
2602,04/06/2016
2603,04/06/2016
2604,04/06/2016
2605,04/06/2016
2606,16/12/2014
2607,04/03/2016
2608,25/11/2014
2609,25/11/2014
2610,25/11/2014
2611,25/11/2014
2612,25/11/2014
2613,25/11/2014
2614,28/04/2016
2615,26/04/2014
2616,26/04/2014
2617,01/04/2017
2618,01/04/2017
2619,22/12/2017
2620,22/12/2017
2621,22/12/2017
2622,22/12/2017
2623,03/12/2014
2624,22/10/2017
2625,22/10/2017
2626,22/10/2017
2627,22/10/2017
2628,13/11/2017
2629,13/11/2017
2630,13/11/2017
2631,10/09/2015
2632,15/05/2017
2633,15/05/2017
2634,15/05/2017
2635,05/07/2015
2636,05/07/2015
2637,15/08/2015
2638,12/06/2017
2639,12/06/2017
2640,12/06/2017
2641,12/06/2017
2642,20/02/2015
2643,29/12/2016
2644,17/04/2016
2645,17/04/2016
2646,07/09/2014
2647,07/09/2014
2648,07/09/2014
2649,07/09/2014
2650,07/09/2014
2651,26/09/2016
2652,17/09/2017
2653,17/09/2017
2654,17/09/2017
2655,17/09/2017
2656,17/09/2017
2657,17/09/2017
2658,17/09/2017
2659,16/08/2016
2660,24/12/2015
2661,28/11/2017
2662,28/11/2017
2663,14/04/2017
2664,01/05/2016
2665,01/05/2016
2666,01/05/2016
2667,01/10/2016
2668,01/10/2016
2669,25/08/2015
2670,25/08/2015
2671,09/09/2014
2672,09/09/2014
2673,09/09/2014
2674,09/09/2014
2675,03/12/2017
2676,27/11/2017
2677,27/11/2017
2678,21/06/2014
2679,21/06/2014
2680,21/01/2017
2681,21/01/2017
2682,21/01/2017
2683,21/01/2017
2684,21/01/2017
2685,29/06/2017
2686,06/09/2016
2687,06/09/2016
2688,04/08/2016
2689,12/11/2015
2690,30/06/2014
2691,04/12/2017
2692,28/08/2016
2693,28/08/2016
2694,22/01/2016
2695,15/10/2014
2696,07/02/2016
2697,18/03/2014
2698,18/03/2014
2699,18/03/2014
2700,18/03/2014
2701,18/03/2014
2702,18/03/2014
2703,18/03/2014
2704,24/05/2014
2705,11/07/2017
2706,16/06/2017
2707,16/06/2017
2708,16/06/2017
2709,30/01/2015
2710,30/01/2015
2711,11/12/2015
2712,09/10/2017
2713,29/07/2017
2714,25/04/2014
2715,01/12/2015
2716,04/12/2014
2717,26/08/2017
2718,07/09/2014
2719,21/12/2017
2720,06/12/2014
2721,04/11/2014
2722,04/11/2014
2723,14/04/2016
2724,04/10/2014
2725,04/10/2014
2726,07/11/2017
2727,07/11/2017
2728,22/12/2017
2729,22/12/2017
2730,13/02/2017
2731,13/02/2017
2732,13/02/2017
2733,02/07/2014
2734,02/07/2014
2735,21/02/2015
2736,13/11/2015
2737,13/11/2015
2738,13/11/2015
2739,13/11/2015
2740,16/04/2017
2741,16/04/2017
2742,25/02/2016
2743,04/11/2014
2744,20/06/2015
2745,20/06/2015
2746,07/08/2017
2747,12/05/2014
2748,22/11/2015
2749,04/12/2015
2750,08/06/2014
2751,08/08/2014
2752,26/05/2014
2753,17/04/2015
2754,17/04/2015
2755,17/04/2015
2756,17/04/2015
2757,17/04/2015
2758,11/06/2016
2759,11/03/2016
2760,11/03/2016
2761,26/05/2014
2762,12/10/2017
2763,12/10/2017
2764,22/06/2017
2765,22/06/2017
2766,22/06/2017
2767,15/01/2017
2768,15/01/2017
2769,02/04/2015
2770,02/04/2015
2771,02/04/2015
2772,03/09/2016
2773,10/12/2017
2774,22/11/2016
2775,11/11/2017
2776,21/10/2016
2777,21/12/2015
2778,17/07/2015
2779,30/04/2017
2780,30/04/2017
2781,06/05/2017
2782,20/11/2017
2783,11/11/2016
2784,05/11/2016
2785,09/10/2016
2786,21/09/2015
2787,21/09/2015
2788,02/12/2014
2789,02/12/2014
2790,02/12/2014
2791,21/09/2014
2792,21/09/2014
2793,21/09/2014
2794,12/04/2014
2795,12/04/2014
2796,12/04/2014
2797,12/04/2014
2798,20/10/2017
2799,20/10/2017
2800,20/10/2017
2801,25/10/2016
2802,01/11/2015
2803,03/11/2017
2804,12/05/2015
2805,12/05/2015
2806,07/09/2015
2807,25/07/2015
2808,25/07/2015
2809,25/07/2015
2810,25/07/2015
2811,16/11/2015
2812,16/11/2015
2813,16/11/2015
2814,16/11/2015
2815,16/11/2015
2816,01/09/2015
2817,01/09/2015
2818,01/09/2015
2819,01/09/2015
2820,05/05/2016
2821,05/05/2016
2822,31/12/2016
2823,18/09/2017
2824,18/09/2017
2825,25/09/2014
2826,25/09/2014
2827,25/09/2014
2828,25/09/2014
2829,23/04/2016
2830,23/04/2016
2831,23/04/2016
2832,01/11/2014
2833,01/11/2014
2834,26/01/2017
2835,26/01/2017
2836,11/11/2017
2837,11/11/2017
2838,11/11/2017
2839,09/06/2016
2840,03/09/2015
2841,14/03/2014
2842,31/08/2017
2843,23/03/2017
2844,18/05/2017
2845,27/12/2016
2846,17/11/2017
2847,10/09/2017
2848,08/04/2017
2849,08/04/2017
2850,28/11/2016
2851,02/06/2016
2852,17/12/2017
2853,19/03/2016
2854,19/03/2016
2855,20/08/2017
2856,25/07/2017
2857,26/08/2016
2858,15/08/2016
2859,19/05/2017
2860,19/05/2017
2861,19/05/2017
2862,19/05/2017
2863,12/08/2017
2864,13/08/2017
2865,13/08/2017
2866,13/08/2017
2867,13/08/2017
2868,10/11/2016
2869,10/11/2016
2870,12/06/2017
2871,22/03/2014
2872,22/03/2014
2873,15/06/2017
2874,16/11/2017
2875,29/12/2017
2876,21/01/2016
2877,21/01/2016
2878,15/01/2016
2879,15/01/2016
2880,15/01/2016
2881,19/09/2016
2882,19/09/2016
2883,21/02/2014
2884,11/11/2016
2885,30/01/2016
2886,18/10/2016
2887,18/12/2017
2888,18/12/2017
2889,18/12/2017
2890,02/11/2017
2891,29/04/2014
2892,29/04/2014
2893,23/10/2017
2894,23/10/2017
2895,23/10/2017
2896,23/10/2017
