Row ID,Date,Fills,Latitude,Longitude
2717,07/09/2014,1,-37.802,145.042
2718,21/12/2017,3,-37.802,145.042
2719,06/12/2014,2,-37.802,145.042
2720,04/11/2014,3,-37.802,145.042
2721,04/11/2014,1,-37.802,145.042
2722,14/04/2016,1,-37.802,145.042
2723,04/10/2014,2,-37.802,145.042
2724,04/10/2014,3,-37.802,145.042
2725,07/11/2017,0,-37.802,145.042
2726,07/11/2017,1,-37.802,145.042
2727,22/12/2017,2,-37.802,145.042
2728,22/12/2017,0,-37.802,145.042
2729,13/02/2017,2,-37.802,145.042
2730,13/02/2017,3,-37.802,145.042
2731,13/02/2017,1,-37.802,145.042
2732,02/07/2014,1,-37.802,145.042
2733,02/07/2014,3,-37.802,145.042
2734,21/02/2015,0,-37.802,145.042
2735,13/11/2015,1,-37.802,145.042
2736,13/11/2015,1,-37.802,145.042
2737,13/11/2015,2,-37.802,145.042
2738,13/11/2015,0,-37.802,145.042
2739,16/04/2017,3,-37.802,145.042
2740,16/04/2017,3,-37.802,145.042
2741,25/02/2016,2,-37.802,145.042
2742,04/11/2014,1,-37.802,145.042
2743,20/06/2015,2,-37.802,145.042
2744,20/06/2015,0,-37.802,145.042
2745,07/08/2017,2,-37.802,145.042
2746,12/05/2014,0,-37.802,145.042
2747,22/11/2015,3,-37.802,145.042
2748,04/12/2015,3,-37.802,145.042
2749,08/06/2014,0,-37.802,145.042
2750,08/08/2014,0,-37.802,145.042
2751,26/05/2014,1,-37.802,145.042
2752,17/04/2015,1,-37.802,145.042
2753,17/04/2015,3,-37.802,145.042
2754,17/04/2015,0,-37.802,145.042
2755,17/04/2015,1,-37.802,145.042
2756,17/04/2015,2,-37.802,145.042
2757,11/06/2016,2,-37.802,145.042
2758,11/03/2016,3,-37.802,145.042
2759,11/03/2016,1,-37.802,145.042
2760,26/05/2014,2,-37.802,145.042
2761,12/10/2017,3,-37.802,145.042
2762,12/10/2017,1,-37.802,145.042
2763,22/06/2017,1,-37.802,145.042
2764,22/06/2017,3,-37.802,145.042
2765,22/06/2017,2,-37.802,145.042
2766,15/01/2017,0,-37.802,145.042
2767,15/01/2017,0,-37.802,145.042
2768,02/04/2015,3,-37.802,145.042
2769,02/04/2015,0,-37.802,145.042
2770,02/04/2015,0,-37.802,145.042
2771,03/09/2016,0,-37.802,145.042
2772,10/12/2017,0,-37.802,145.042
2773,22/11/2016,1,-37.802,145.042
2774,11/11/2017,3,-37.802,145.042
2775,21/10/2016,2,-37.802,145.042
2776,21/12/2015,2,-37.802,145.042
2777,17/07/2015,0,-37.802,145.042
2778,30/04/2017,2,-37.802,145.042
2779,30/04/2017,1,-37.802,145.042
2780,06/05/2017,1,-37.802,145.042
2781,20/11/2017,2,-37.802,145.042
2782,11/11/2016,3,-37.802,145.042
2783,05/11/2016,3,-37.802,145.042
2784,09/10/2016,2,-37.802,145.042
2785,21/09/2015,3,-37.802,145.042
2786,21/09/2015,0,-37.802,145.042
2787,02/12/2014,1,-37.802,145.042
2788,02/12/2014,0,-37.802,145.042
2789,02/12/2014,3,-37.802,145.042
2790,21/09/2014,0,-37.802,145.042
2791,21/09/2014,0,-37.802,145.042
2792,21/09/2014,3,-37.802,145.042
2793,12/04/2014,1,-37.802,145.042
2794,12/04/2014,1,-37.802,145.042
2795,12/04/2014,3,-37.802,145.042
2796,12/04/2014,1,-37.802,145.042
2797,20/10/2017,0,-37.802,145.042
2798,20/10/2017,1,-37.802,145.042
2799,20/10/2017,3,-37.802,145.042
2800,25/10/2016,0,-37.802,145.042
2801,01/11/2015,0,-37.802,145.042
2802,03/11/2017,1,-37.802,145.042
2803,12/05/2015,0,-37.802,145.042
2804,12/05/2015,1,-37.802,145.042
2805,07/09/2015,1,-37.802,145.042
2806,25/07/2015,1,-37.802,145.042
2807,25/07/2015,1,-37.802,145.042
2808,25/07/2015,0,-37.802,145.042
2809,25/07/2015,0,-37.802,145.042
2810,16/11/2015,2,-37.802,145.042
2811,16/11/2015,0,-37.802,145.042
2812,16/11/2015,1,-37.802,145.042
2813,16/11/2015,2,-37.802,145.042
2814,16/11/2015,1,-37.802,145.042
2815,01/09/2015,2,-37.802,145.042
2816,01/09/2015,0,-37.802,145.042
2817,01/09/2015,0,-37.802,145.042
2818,01/09/2015,1,-37.802,145.042
2819,05/05/2016,3,-37.802,145.042
2820,05/05/2016,3,-37.802,145.042
2821,31/12/2016,1,-37.802,145.042
2822,18/09/2017,3,-37.802,145.042
2823,18/09/2017,0,-37.802,145.042
2824,25/09/2014,2,-37.802,145.042
2825,25/09/2014,2,-37.802,145.042
2826,25/09/2014,1,-37.802,145.042
2827,25/09/2014,2,-37.802,145.042
2828,23/04/2016,0,-37.802,145.042
2829,23/04/2016,1,-37.802,145.042
2830,23/04/2016,2,-37.802,145.042
2831,01/11/2014,2,-37.802,145.042
2832,01/11/2014,1,-37.802,145.042
2833,26/01/2017,2,-37.802,145.042
2834,26/01/2017,3,-37.802,145.042
2835,11/11/2017,0,-37.802,145.042
2836,11/11/2017,0,-37.802,145.042
2837,11/11/2017,2,-37.802,145.042
2838,09/06/2016,3,-37.802,145.042
2839,03/09/2015,0,-37.802,145.042
2840,14/03/2014,0,-37.802,145.042
2841,31/08/2017,2,-37.802,145.042
2842,23/03/2017,1,-37.802,145.042
2843,18/05/2017,0,-37.802,145.042
2844,27/12/2016,3,-37.802,145.042
2845,17/11/2017,2,-37.802,145.042
2846,10/09/2017,3,-37.802,145.042
2847,08/04/2017,2,-37.802,145.042
2848,08/04/2017,1,-37.802,145.042
2849,28/11/2016,0,-37.802,145.042
2850,02/06/2016,1,-37.802,145.042
2851,17/12/2017,2,-37.802,145.042
2852,19/03/2016,0,-37.802,145.042
2853,19/03/2016,2,-37.802,145.042
2854,20/08/2017,3,-37.802,145.042
2855,25/07/2017,1,-37.802,145.042
2856,26/08/2016,2,-37.802,145.042
2857,15/08/2016,1,-37.802,145.042
2858,19/05/2017,1,-37.802,145.042
2859,19/05/2017,0,-37.802,145.042
2860,19/05/2017,1,-37.802,145.042
2861,19/05/2017,1,-37.802,145.042
2862,12/08/2017,2,-37.802,145.042
2863,13/08/2017,2,-37.802,145.042
2864,13/08/2017,1,-37.802,145.042
2865,13/08/2017,3,-37.802,145.042
2866,13/08/2017,0,-37.802,145.042
2867,10/11/2016,3,-37.802,145.042
2868,10/11/2016,2,-37.802,145.042
2869,12/06/2017,2,-37.802,145.042
2870,22/03/2014,3,-37.802,145.042
2871,22/03/2014,3,-37.802,145.042
2872,15/06/2017,0,-37.802,145.042
2873,16/11/2017,0,-37.802,145.042
2874,29/12/2017,3,-37.802,145.042
2875,21/01/2016,1,-37.802,145.042
2876,21/01/2016,0,-37.802,145.042
2877,15/01/2016,0,-37.802,145.042
2878,15/01/2016,1,-37.802,145.042
2879,15/01/2016,3,-37.802,145.042
2880,19/09/2016,1,-37.802,145.042
2881,19/09/2016,2,-37.802,145.042
2882,21/02/2014,1,-37.802,145.042
2883,11/11/2016,1,-37.802,145.042
2884,30/01/2016,1,-37.802,145.042
2885,18/10/2016,0,-37.802,145.042
2886,18/12/2017,1,-37.802,145.042
2887,18/12/2017,1,-37.802,145.042
2888,18/12/2017,1,-37.802,145.042
2889,02/11/2017,0,-37.802,145.042
2890,29/04/2014,1,-37.802,145.042
2891,29/04/2014,1,-37.802,145.042
2892,23/10/2017,3,-37.802,145.042
2893,23/10/2017,2,-37.802,145.042
2894,23/10/2017,1,-37.802,145.042
2895,23/10/2017,1,-37.802,145.042
2896,30/03/2014,0,-37.802,145.042
2897,04/01/2016,2,-37.802,145.042
2898,26/04/2015,2,-37.802,145.042
2899,12/09/2015,2,-37.802,145.042
2900,12/09/2015,3,-37.802,145.042
2901,11/09/2017,1,-37.802,145.042
2902,12/06/2016,0,-37.802,145.042
2903,27/06/2016,3,-37.802,145.042
2904,27/06/2016,2,-37.802,145.042
2905,26/09/2014,3,-37.802,145.042
2906,03/11/2017,0,-37.802,145.042
2907,03/11/2017,3,-37.802,145.042
2908,03/11/2017,1,-37.802,145.042
2909,19/02/2017,3,-37.802,145.042
2910,05/11/2015,3,-37.802,145.042
2911,16/06/2014,0,-37.802,145.042
2912,16/06/2014,2,-37.802,145.042
2913,16/06/2014,1,-37.802,145.042
2914,12/10/2015,3,-37.802,145.042
2915,12/10/2015,2,-37.802,145.042
2916,12/10/2015,3,-37.802,145.042
2917,27/08/2017,3,-37.802,145.042
2918,23/11/2016,2,-37.802,145.042
2919,23/11/2016,0,-37.802,145.042
2920,23/11/2016,3,-37.802,145.042
2921,30/01/2017,2,-37.802,145.042
2922,30/11/2015,2,-37.802,145.042
2923,28/06/2014,1,-37.802,145.042
2924,02/09/2014,0,-37.802,145.042
2925,02/09/2014,3,-37.802,145.042
2926,10/07/2017,3,-37.802,145.042
2927,04/06/2017,2,-37.802,145.042
2928,19/10/2017,0,-37.802,145.042
2929,18/11/2017,0,-37.802,145.042
2930,08/08/2015,1,-37.802,145.042
2931,08/08/2015,3,-37.802,145.042
2932,08/08/2015,2,-37.802,145.042
2933,06/12/2016,1,-37.802,145.042
2934,06/12/2016,2,-37.802,145.042
2935,06/12/2016,0,-37.802,145.042
2936,06/12/2016,1,-37.802,145.042
2937,06/12/2016,0,-37.802,145.042
2938,06/12/2016,2,-37.802,145.042
2939,06/12/2016,1,-37.802,145.042
2940,25/03/2017,1,-37.802,145.042
2941,25/03/2017,0,-37.802,145.042
2942,25/03/2017,1,-37.802,145.042
2943,19/11/2017,0,-37.802,145.042
2944,19/11/2017,0,-37.802,145.042
2945,04/11/2016,2,-37.802,145.042
2946,14/12/2017,2,-37.802,145.042
2947,14/12/2017,3,-37.802,145.042
2948,14/12/2017,3,-37.802,145.042
2949,12/11/2017,0,-37.802,145.042
2950,12/11/2017,0,-37.802,145.042
2951,12/11/2017,3,-37.802,145.042
2952,12/11/2017,2,-37.802,145.042
2953,12/11/2017,1,-37.802,145.042
2954,12/11/2017,3,-37.802,145.042
2955,18/08/2016,1,-37.802,145.042
2956,27/06/2017,1,-37.802,145.042
2957,04/05/2017,3,-37.802,145.042
2958,24/12/2015,1,-37.802,145.042
2959,24/12/2015,3,-37.802,145.042
2960,26/04/2017,1,-37.802,145.042
2961,26/04/2017,2,-37.802,145.042
2962,16/12/2017,2,-37.802,145.042
2963,16/12/2017,3,-37.802,145.042
2964,16/12/2017,2,-37.802,145.042
2965,16/12/2017,1,-37.802,145.042
2966,27/12/2014,1,-37.802,145.042
2967,27/12/2014,3,-37.802,145.042
2968,06/11/2017,2,-37.802,145.042
2969,06/11/2017,0,-37.802,145.042
2970,06/11/2017,0,-37.802,145.042
2971,06/11/2017,3,-37.802,145.042
2972,06/11/2017,2,-37.802,145.042
2973,16/12/2017,0,-37.802,145.042
2974,07/05/2015,2,-37.802,145.042
2975,07/05/2015,3,-37.802,145.042
2976,04/12/2017,2,-37.802,145.042
2977,03/10/2017,0,-37.802,145.042
2978,13/01/2014,3,-37.802,145.042
2979,12/06/2015,3,-37.802,145.042
2980,12/06/2015,3,-37.802,145.042
2981,12/07/2014,0,-37.802,145.042
2982,12/07/2014,2,-37.802,145.042
2983,06/12/2014,1,-37.802,145.042
2984,06/12/2014,0,-37.802,145.042
2985,25/05/2016,0,-37.802,145.042
2986,25/05/2016,3,-37.802,145.042
2987,25/05/2016,0,-37.802,145.042
2988,21/02/2016,2,-37.802,145.042
2989,21/02/2016,1,-37.802,145.042
2990,21/02/2016,2,-37.802,145.042
2991,21/02/2016,1,-37.802,145.042
2992,02/10/2016,3,-37.802,145.042
2993,11/03/2017,2,-37.802,145.042
2994,09/09/2016,1,-37.802,145.042
2995,14/07/2014,0,-37.802,145.042
2996,21/06/2014,0,-37.802,145.042
2997,21/06/2014,1,-37.802,145.042
2998,21/06/2014,3,-37.802,145.042
2999,21/06/2014,3,-37.802,145.042
3000,21/06/2014,0,-37.802,145.042
3001,21/06/2014,3,-37.802,145.042
3002,05/07/2015,1,-37.802,145.042
3003,16/12/2017,0,-37.802,145.042
3004,08/09/2016,3,-37.802,145.042
3005,17/05/2014,2,-37.802,145.042
3006,13/10/2017,1,-37.802,145.042
3007,24/10/2014,2,-37.802,145.042
3008,05/12/2016,0,-37.802,145.042
3009,25/07/2016,2,-37.802,145.042
3010,17/04/2017,0,-37.802,145.042
3011,17/04/2017,1,-37.802,145.042
3012,17/04/2017,2,-37.802,145.042
3013,17/04/2017,2,-37.802,145.042
3014,17/04/2017,0,-37.802,145.042
3015,17/09/2015,1,-37.802,145.042
3016,23/08/2016,3,-37.802,145.042
3017,23/08/2016,3,-37.802,145.042
3018,23/08/2016,0,-37.802,145.042
3019,08/11/2015,0,-37.802,145.042
3020,08/11/2015,1,-37.802,145.042
3021,08/11/2015,2,-37.802,145.042
3022,08/11/2015,3,-37.802,145.042
3023,17/11/2017,3,-37.802,145.042
3024,08/11/2015,2,-37.802,145.042
3025,08/11/2015,1,-37.802,145.042
3026,22/04/2017,1,-37.802,145.042
3027,24/08/2014,1,-37.802,145.042
3028,17/12/2017,1,-37.802,145.042
3029,24/03/2016,1,-37.802,145.042
3030,21/09/2015,1,-37.802,145.042
3031,21/09/2015,2,-37.802,145.042
3032,21/11/2016,0,-37.802,145.042
3033,16/09/2017,0,-37.802,145.042
3034,11/06/2015,3,-37.802,145.042
3035,11/06/2015,3,-37.802,145.042
3036,11/06/2015,1,-37.802,145.042
3037,11/06/2015,1,-37.802,145.042
3038,11/06/2015,3,-37.802,145.042
3039,03/10/2017,3,-37.802,145.042
3040,05/05/2016,3,-37.802,145.042
3041,11/09/2017,2,-37.802,145.042
3042,11/09/2017,3,-37.802,145.042
3043,11/09/2017,1,-37.802,145.042
3044,30/04/2015,2,-37.802,145.042
3045,06/11/2017,0,-37.802,145.042
3046,06/11/2017,1,-37.802,145.042
3047,30/09/2014,1,-37.802,145.042
3048,02/04/2017,3,-37.802,145.042
3049,02/04/2017,2,-37.802,145.042
3050,06/10/2017,2,-37.802,145.042
3051,06/10/2017,0,-37.802,145.042
3052,06/10/2017,3,-37.802,145.042
3053,09/04/2016,0,-37.802,145.042
3054,09/04/2016,0,-37.802,145.042
3055,28/08/2015,0,-37.802,145.042
3056,19/10/2017,0,-37.802,145.042
3057,19/10/2017,1,-37.802,145.042
3058,19/10/2017,0,-37.802,145.042
3059,19/10/2017,1,-37.802,145.042
3060,07/11/2016,1,-37.802,145.042
3061,03/03/2017,3,-37.802,145.042
3062,27/11/2015,0,-37.802,145.042
3063,27/11/2015,0,-37.802,145.042
3064,13/03/2017,1,-37.802,145.042
3065,13/03/2017,0,-37.802,145.042
3066,13/03/2017,2,-37.802,145.042
3067,13/03/2017,1,-37.802,145.042
3068,13/03/2017,3,-37.802,145.042
3069,30/11/2017,3,-37.802,145.042
3070,17/11/2014,3,-37.802,145.042
3071,17/11/2014,2,-37.802,145.042
3072,17/11/2014,3,-37.802,145.042
3073,03/01/2016,1,-37.802,145.042
3074,03/10/2015,3,-37.802,145.042
3075,20/07/2014,0,-37.802,145.042
3076,20/07/2014,3,-37.802,145.042
3077,20/07/2014,3,-37.802,145.042
3078,21/05/2014,2,-37.802,145.042
3079,04/09/2017,0,-37.802,145.042
3080,04/09/2017,2,-37.802,145.042
3081,27/05/2017,2,-37.802,145.042
3082,27/05/2017,2,-37.802,145.042
3083,28/01/2014,1,-37.802,145.042
3084,09/02/2017,0,-37.802,145.042
3085,09/02/2017,3,-37.802,145.042
3086,09/02/2017,3,-37.802,145.042
3087,09/02/2017,2,-37.802,145.042
3088,31/03/2017,0,-37.802,145.042
3089,31/03/2017,2,-37.802,145.042
3090,03/03/2016,2,-37.802,145.042
3091,03/03/2016,1,-37.802,145.042
3092,03/03/2016,3,-37.802,145.042
3093,23/08/2015,1,-37.802,145.042
3094,23/08/2015,2,-37.802,145.042
3095,23/08/2015,2,-37.802,145.042
3096,23/08/2015,1,-37.802,145.042
3097,27/04/2017,0,-37.802,145.042
3098,27/04/2017,3,-37.802,145.042
3099,14/04/2017,2,-37.802,145.042
3100,14/04/2017,0,-37.802,145.042
3101,22/12/2017,1,-37.802,145.042
3102,22/12/2017,3,-37.802,145.042
3103,08/12/2016,2,-37.802,145.042
3104,23/03/2017,3,-37.802,145.042
3105,25/07/2016,3,-37.802,145.042
3106,10/07/2017,1,-37.802,145.042
3107,17/07/2016,2,-37.802,145.042
3108,17/07/2016,3,-37.802,145.042
3109,17/07/2016,0,-37.802,145.042
3110,17/07/2016,2,-37.802,145.042
3111,17/07/2016,2,-37.802,145.042
3112,23/08/2016,0,-37.802,145.042
3113,23/08/2016,2,-37.802,145.042
3114,23/08/2016,0,-37.802,145.042
3115,23/08/2016,1,-37.802,145.042
3116,23/08/2016,2,-37.802,145.042
3117,23/08/2016,1,-37.802,145.042
3118,11/06/2015,0,-37.802,145.042
3119,11/06/2015,1,-37.802,145.042
3120,11/06/2015,2,-37.802,145.042
3121,11/06/2015,0,-37.802,145.042
3122,11/06/2015,2,-37.802,145.042
3123,11/06/2015,2,-37.802,145.042
3124,11/06/2015,0,-37.802,145.042
3125,11/06/2015,1,-37.802,145.042
3126,08/09/2017,1,-37.802,145.042
3127,02/10/2017,0,-37.802,145.042
3128,16/12/2014,2,-37.802,145.042
3129,16/12/2014,2,-37.802,145.042
3130,16/12/2014,3,-37.802,145.042
3131,16/12/2014,3,-37.802,145.042
3132,24/08/2014,2,-37.802,145.042
3133,24/08/2014,3,-37.802,145.042
3134,12/11/2017,2,-37.802,145.042
3135,12/11/2017,2,-37.802,145.042
3136,12/11/2017,0,-37.802,145.042
3137,12/11/2017,2,-37.802,145.042
3138,12/11/2017,2,-37.802,145.042
3139,12/11/2017,1,-37.802,145.042
3140,25/04/2015,3,-37.802,145.042
3141,12/12/2014,3,-37.802,145.042
3142,25/09/2017,0,-37.802,145.042
3143,25/09/2017,0,-37.802,145.042
3144,05/09/2016,2,-37.802,145.042
3145,11/02/2017,3,-37.802,145.042
3146,11/02/2017,2,-37.802,145.042
3147,30/06/2014,0,-37.802,145.042
3148,07/06/2016,2,-37.802,145.042
3149,20/12/2014,3,-37.802,145.042
3150,15/12/2015,1,-37.802,145.042
3151,15/12/2015,0,-37.802,145.042
3152,15/12/2015,3,-37.802,145.042
3153,15/12/2015,3,-37.802,145.042
3154,20/07/2017,1,-37.802,145.042
3155,03/08/2014,3,-37.802,145.042
3156,24/08/2015,1,-37.802,145.042
3157,24/08/2015,2,-37.802,145.042
3158,26/03/2016,3,-37.802,145.042
3159,26/03/2016,0,-37.802,145.042
3160,12/09/2014,2,-37.802,145.042
3161,21/09/2014,0,-37.802,145.042
3162,21/09/2014,0,-37.802,145.042
3163,21/09/2014,2,-37.802,145.042
3164,21/09/2014,1,-37.802,145.042
3165,21/09/2014,2,-37.802,145.042
3166,21/09/2014,1,-37.802,145.042
3167,29/10/2016,1,-37.802,145.042
3168,28/05/2016,2,-37.802,145.042
3169,28/05/2016,0,-37.802,145.042
3170,21/12/2017,0,-37.802,145.042
3171,21/03/2016,2,-37.802,145.042
3172,21/03/2016,3,-37.802,145.042
3173,21/03/2016,0,-37.802,145.042
3174,11/11/2017,0,-37.802,145.042
3175,23/09/2017,2,-37.802,145.042
3176,23/09/2017,0,-37.802,145.042
3177,10/09/2017,2,-37.802,145.042
3178,05/12/2017,1,-37.802,145.042
3179,05/12/2017,0,-37.802,145.042
3180,05/12/2017,1,-37.802,145.042
3181,09/11/2017,2,-37.802,145.042
3182,09/11/2017,3,-37.802,145.042
3183,09/11/2017,3,-37.802,145.042
3184,09/11/2017,1,-37.802,145.042
3185,07/11/2014,3,-37.802,145.042
3186,07/11/2014,0,-37.802,145.042
3187,12/03/2017,2,-37.802,145.042
3188,20/10/2017,2,-37.802,145.042
3189,20/10/2017,2,-37.802,145.042
3190,27/12/2015,0,-37.802,145.042
3191,02/10/2017,3,-37.802,145.042
3192,04/06/2017,3,-37.802,145.042
3193,01/09/2014,0,-37.802,145.042
3194,01/09/2014,0,-37.802,145.042
3195,08/08/2016,2,-37.802,145.042
3196,22/07/2017,1,-37.802,145.042
3197,10/07/2015,1,-37.802,145.042
3198,01/12/2014,3,-37.802,145.042
3199,18/12/2017,2,-37.802,145.042
3200,18/05/2014,0,-37.802,145.042
3201,18/05/2014,3,-37.802,145.042
3202,10/11/2014,0,-37.802,145.042
3203,10/11/2014,1,-37.802,145.042
3204,10/11/2014,2,-37.802,145.042
3205,10/11/2014,3,-37.802,145.042
3206,10/11/2014,2,-37.802,145.042
3207,10/11/2014,2,-37.802,145.042
3208,09/01/2016,1,-37.802,145.042
3209,09/01/2016,0,-37.802,145.042
3210,22/09/2017,1,-37.802,145.042
3211,22/09/2017,2,-37.802,145.042
3212,23/12/2014,2,-37.802,145.042
3213,26/05/2016,1,-37.802,145.042
3214,26/05/2016,1,-37.802,145.042
3215,08/07/2017,0,-37.802,145.042
3216,13/05/2014,3,-37.802,145.042
3217,10/11/2017,1,-37.802,145.042
3218,10/11/2017,2,-37.802,145.042
3219,02/10/2015,1,-37.802,145.042
3220,02/10/2015,2,-37.802,145.042
3221,02/10/2015,1,-37.802,145.042
3222,02/10/2014,3,-37.802,145.042
3223,02/10/2014,1,-37.802,145.042
3224,02/10/2014,3,-37.802,145.042
3225,02/10/2014,1,-37.802,145.042
3226,02/10/2014,3,-37.802,145.042
3227,02/10/2014,0,-37.802,145.042
3228,02/10/2014,2,-37.802,145.042
3229,11/08/2014,3,-37.802,145.042
3230,01/09/2017,1,-37.802,145.042
3231,16/04/2017,3,-37.802,145.042
3232,16/04/2017,2,-37.802,145.042
3233,16/04/2017,0,-37.802,145.042
3234,24/04/2016,1,-37.802,145.042
3235,15/01/2016,3,-37.802,145.042
3236,02/05/2016,2,-37.802,145.042
3237,02/05/2016,2,-37.802,145.042
3238,20/11/2016,1,-37.802,145.042
3239,20/11/2016,0,-37.802,145.042
3240,20/11/2016,3,-37.802,145.042
3241,01/02/2016,1,-37.802,145.042
3242,31/03/2017,2,-37.802,145.042
3243,01/12/2017,2,-37.802,145.042
3244,01/12/2017,0,-37.802,145.042
3245,10/12/2017,3,-37.802,145.042
3246,10/12/2017,2,-37.802,145.042
3247,10/12/2017,1,-37.802,145.042
3248,17/09/2016,3,-37.802,145.042
3249,17/09/2016,3,-37.802,145.042
3250,23/12/2016,2,-37.802,145.042
3251,17/04/2017,0,-37.802,145.042
3252,27/10/2017,0,-37.802,145.042
3253,27/10/2017,1,-37.802,145.042
3254,08/07/2016,0,-37.802,145.042
3255,08/07/2016,0,-37.802,145.042
3256,09/08/2015,3,-37.802,145.042
3257,09/12/2016,0,-37.802,145.042
3258,09/12/2016,2,-37.802,145.042
3259,13/11/2016,3,-37.802,145.042
3260,14/11/2014,2,-37.802,145.042
3261,17/11/2014,0,-37.802,145.042
3262,17/11/2014,3,-37.802,145.042
3263,17/11/2014,2,-37.802,145.042
3264,04/03/2016,2,-37.802,145.042
3265,11/10/2014,3,-37.802,145.042
3266,11/10/2014,1,-37.802,145.042
3267,22/05/2014,0,-37.802,145.042
3268,22/05/2014,3,-37.802,145.042
3269,15/07/2014,3,-37.802,145.042
3270,15/07/2014,0,-37.802,145.042
3271,27/12/2015,0,-37.802,145.042
3272,09/02/2015,2,-37.802,145.042
3273,08/05/2017,0,-37.802,145.042
3274,02/11/2017,3,-37.802,145.042
3275,02/11/2017,1,-37.802,145.042
3276,05/04/2014,0,-37.802,145.042
3277,05/04/2014,2,-37.802,145.042
3278,05/04/2014,0,-37.802,145.042
3279,05/04/2014,2,-37.802,145.042
3280,05/04/2014,2,-37.802,145.042
3281,17/09/2014,0,-37.802,145.042
3282,17/09/2014,1,-37.802,145.042
3283,30/09/2014,3,-37.802,145.042
3284,12/09/2014,0,-37.802,145.042
3285,20/02/2017,3,-37.802,145.042
3286,20/02/2017,2,-37.802,145.042
3287,13/12/2015,2,-37.802,145.042
3288,13/12/2015,0,-37.802,145.042
3289,13/12/2015,2,-37.802,145.042
3290,13/12/2015,3,-37.802,145.042
3291,30/10/2016,3,-37.802,145.042
3292,26/12/2014,2,-37.802,145.042
3293,26/12/2014,0,-37.802,145.042
3294,15/08/2014,2,-37.802,145.042
3295,01/10/2017,3,-37.802,145.042
3296,23/05/2015,2,-37.802,145.042
3297,23/05/2015,3,-37.802,145.042
3298,16/11/2017,0,-37.802,145.042
3299,18/11/2014,1,-37.802,145.042
3300,18/11/2014,2,-37.802,145.042
3301,18/11/2014,3,-37.802,145.042
3302,18/11/2014,2,-37.802,145.042
3303,18/11/2014,1,-37.802,145.042
3304,30/12/2014,2,-37.802,145.042
3305,30/12/2014,0,-37.802,145.042
3306,30/12/2014,1,-37.802,145.042
3307,30/12/2014,0,-37.802,145.042
3308,30/12/2014,1,-37.802,145.042
3309,05/11/2015,1,-37.802,145.042
3310,17/09/2016,1,-37.802,145.042
3311,20/03/2016,3,-37.802,145.042
3312,27/09/2014,3,-37.802,145.042
3313,27/09/2014,2,-37.802,145.042
3314,24/12/2017,3,-37.802,145.042
3315,24/12/2017,1,-37.802,145.042
3316,10/11/2017,0,-37.802,145.042
3317,11/09/2015,3,-37.802,145.042
3318,11/09/2015,0,-37.802,145.042
3319,20/12/2014,3,-37.802,145.042
3320,20/12/2014,0,-37.802,145.042
3321,20/12/2014,2,-37.802,145.042
3322,23/07/2015,3,-37.802,145.042
3323,23/07/2015,3,-37.802,145.042
3324,11/11/2014,3,-37.802,145.042
3325,11/11/2014,0,-37.802,145.042
3326,11/11/2014,2,-37.802,145.042
3327,11/11/2014,0,-37.802,145.042
3328,11/11/2014,1,-37.802,145.042
3329,11/11/2014,3,-37.802,145.042
3330,11/11/2014,2,-37.802,145.042
3331,14/12/2017,2,-37.802,145.042
3332,14/12/2017,1,-37.802,145.042
3333,14/12/2017,0,-37.802,145.042
3334,21/08/2017,2,-37.802,145.042
3335,21/08/2017,0,-37.802,145.042
3336,21/08/2017,2,-37.802,145.042
3337,21/08/2017,0,-37.802,145.042
3338,21/08/2017,2,-37.802,145.042
3339,21/08/2017,3,-37.802,145.042
3340,21/08/2017,0,-37.802,145.042
3341,27/08/2016,3,-37.802,145.042
3342,27/08/2016,0,-37.802,145.042
3343,27/08/2016,3,-37.802,145.042
3344,27/08/2016,1,-37.802,145.042
3345,27/08/2016,1,-37.802,145.042
3346,27/08/2016,1,-37.802,145.042
3347,13/08/2015,0,-37.802,145.042
3348,05/11/2017,2,-37.802,145.042
3349,17/08/2016,1,-37.802,145.042
3350,26/12/2016,0,-37.802,145.042
3351,23/09/2014,0,-37.802,145.042
3352,23/09/2014,0,-37.802,145.042
3353,19/07/2014,1,-37.802,145.042
3354,19/07/2014,1,-37.802,145.042
3355,19/07/2014,0,-37.802,145.042
3356,19/07/2014,3,-37.802,145.042
3357,07/09/2017,1,-37.802,145.042
3358,06/05/2016,0,-37.802,145.042
3359,06/05/2016,1,-37.802,145.042
3360,04/06/2015,0,-37.802,145.042
3361,04/06/2015,3,-37.802,145.042
3362,13/12/2015,3,-37.802,145.042
3363,13/12/2015,3,-37.802,145.042
3364,16/07/2016,3,-37.802,145.042
3365,31/01/2014,2,-37.802,145.042
3366,09/07/2014,1,-37.802,145.042
3367,09/07/2014,1,-37.802,145.042
3368,21/11/2015,3,-37.802,145.042
3369,21/11/2015,0,-37.802,145.042
3370,25/03/2016,0,-37.802,145.042
3371,23/09/2017,2,-37.802,145.042
3372,23/09/2017,0,-37.802,145.042
3373,04/12/2015,3,-37.802,145.042
3374,04/12/2015,2,-37.802,145.042
3375,04/12/2015,0,-37.802,145.042
3376,04/12/2015,3,-37.802,145.042
3377,01/11/2016,3,-37.802,145.042
3378,17/03/2017,0,-37.802,145.042
3379,17/03/2017,0,-37.802,145.042
3380,23/11/2017,2,-37.802,145.042
3381,27/08/2017,0,-37.802,145.042
